direction,metric_bug,system,bereich,task_id,generation_id,gold_decision,model_decision,accuracy_match,norm_match,result_correctness_40,result_correctness_frac,subsumption_25,judge_total_100,question,model_begruendung,judge_reason
lenient,1,Qwen/Qwen3.6-35B-A3B,strafrecht,d0c3b90a-ad95-4a45-9910-49f958f0faca,2720af8f-fc31-482f-96c0-de9c1ef687b2,Nein.,Nein,0,1,40.0,1.0,23.0,97.0,"In einer Gemeinde wird seit über 30 Jahren wöchentlich ein privates Pokerturnier mit Geldeinsätzen veranstaltet. Die lokale Polizei und Behörden wissen davon, schreiten aber nie ein. Organisator O wird nun wegen unerlaubter Veranstaltung eines Glücksspiels (§ 284 StGB) angezeigt und beruft sich auf regionales Gewohnheitsrecht.","Im deutschen Strafrecht ist die Anwendung von Gewohnheitsrecht zur Begründung oder Rechtfertigung von Straftatbeständen ausgeschlossen. Das Gesetzlichkeitsprinzip (Art. 103 Abs. 2 GG, § 1 StGB) verlangt, dass strafbare Handlungen ausschließlich durch formelles Gesetz definiert und freigestellt werden können. Die langjährige Ausübung eines Glücksspiels und die behördliche Duldung begründen weder gewohnheitsrechtliche Ausnahmen vom Glücksspielregime noch wirken sie strafbefreiend. Die Erlaubnispflicht des § 284 StGB unterliegt ausschließlich der gesetzlichen Regelung; eine Abweichung durch Gewohnheitsrecht ist unzulässig.",Die Entscheidung ist richtig: Gewohnheitsrecht ist im Strafrecht zur Begründung oder zum Ausschluss von Strafbarkeit hier nicht anwendbar; behördliche Duldung ändert daran nichts.
lenient,1,Qwen/Qwen3.5-122B-A10B,strafrecht,d0c3b90a-ad95-4a45-9910-49f958f0faca,9d1f499b-45db-4a82-92c0-1ea618160f72,Nein.,Nein,0,1,40.0,1.0,22.5,96.5,"In einer Gemeinde wird seit über 30 Jahren wöchentlich ein privates Pokerturnier mit Geldeinsätzen veranstaltet. Die lokale Polizei und Behörden wissen davon, schreiten aber nie ein. Organisator O wird nun wegen unerlaubter Veranstaltung eines Glücksspiels (§ 284 StGB) angezeigt und beruft sich auf regionales Gewohnheitsrecht.","Nach dem nulla-poena-Prinzip (Art. 103 II GG, § 1 StGB) kann Gewohnheitsrecht im Strafrecht weder Tatbestände begründen noch aufheben. Die bloße Duldung durch Behörden begründet keine erforderliche allgemeine Rechtsüberzeugung für Gewohnheitsrecht. Das gesetzliche Verbot des § 284 StGB bleibt unberührt.","Die Entscheidung ist vollständig richtig: Gewohnheitsrecht ist im Strafrecht nicht geeignet, die Strafbarkeit nach § 284 StGB zu beseitigen oder zu begründen. Die Duldung durch Behörden ändert daran nichts."
lenient,1,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,strafrecht,d0c3b90a-ad95-4a45-9910-49f958f0faca,380a1190-6c2f-44fb-8c8b-8f5d6bff1439,Nein.,Nein,0,1,40.0,1.0,24.0,99.0,"In einer Gemeinde wird seit über 30 Jahren wöchentlich ein privates Pokerturnier mit Geldeinsätzen veranstaltet. Die lokale Polizei und Behörden wissen davon, schreiten aber nie ein. Organisator O wird nun wegen unerlaubter Veranstaltung eines Glücksspiels (§ 284 StGB) angezeigt und beruft sich auf regionales Gewohnheitsrecht.","Gewohnheitsrecht kann grundsätzlich Strafgesetze nicht derogieren, da es im Strafrecht einen strikten Gesetzesvorbehalt gibt (§ 1 StGB, Art. 103 Abs. 2 GG). Die langjährige Duldung eines Verhaltens durch Behörden begründet kein Gewohnheitsrecht, das die Strafbarkeit nach § 284 StGB entfallen lässt.",Die Entscheidung 'Nein' ist vollständig zutreffend. Gewohnheitsrecht kann im Strafrecht keine Strafbarkeit beseitigen; eine langjährige Duldung der Behörden ändert daran nichts.
lenient,1,claude-opus-4-7,strafrecht,ed1a6209-1155-4c1d-943d-5f4df14844aa,04bb911a-cade-4af8-aadd-22117b7e83b5,Nein.,Nein,0,1,40.0,1.0,23.5,95.5,"In Berlin versuchen junge Männer, die Tradition des Maibaumstehlens aus Bayern zu importieren, und stehlen in der Nacht zum 1. Mai den Maibaum eines benachbarten Stadtteils. Sie berufen sich auf den bayerischen Brauch, wonach der Maibaum später gegen eine Auslöse in Form von Bier und Brotzeit zurückgegeben werden soll. Im Gegensatz zu Bayern existiert diese Tradition in Berlin jedoch nicht, und die Beteiligten haben sie erst vor zwei Jahren nach einem Bericht im Fernsehen begonnen. Der Bezirksbürgermeister erstattet Anzeige wegen Diebstahls, woraufhin sich die Beschuldigten auf die gewohnheitsrechtliche Rechtfertigung berufen, die in Bayern anerkannt sei.","Gewohnheitsrecht setzt eine langandauernde, gleichmäßige Übung (longa consuetudo) sowie die Überzeugung der beteiligten Verkehrskreise von ihrer rechtlichen Verbindlichkeit (opinio iuris) voraus. Zudem gilt im Strafrecht über Art. 103 II GG, § 1 StGB ein Verbot gewohnheitsrechtlicher Rechtfertigung zulasten – aber auch enge Anforderungen zugunsten – des Täters; jedenfalls ist Gewohnheitsrecht räumlich auf den Geltungsbereich der Übung begrenzt. In Berlin fehlt es an jeder langjährigen Übung: Die Beteiligten haben den Brauch erst vor zwei Jahren nach einem Fernsehbericht „importiert“. Der in Bayern regional anerkannte Brauch entfaltet in Berlin keine Geltung. Eine gewohnheitsrechtliche Rechtf","Die Entscheidung 'Nein' ist zutreffend. In Berlin fehlt es an einer langjährigen, regional verfestigten Übung und an der entsprechenden Rechtsüberzeugung; daher ist Gewohnheitsrecht hier nicht anwendbar."
lenient,1,gpt-5.4-mini,strafrecht,ed1a6209-1155-4c1d-943d-5f4df14844aa,709c8cc7-2b18-406a-bc4e-8fc2c8c67880,Nein.,Nein,0,1,40.0,1.0,23.0,95.0,"In Berlin versuchen junge Männer, die Tradition des Maibaumstehlens aus Bayern zu importieren, und stehlen in der Nacht zum 1. Mai den Maibaum eines benachbarten Stadtteils. Sie berufen sich auf den bayerischen Brauch, wonach der Maibaum später gegen eine Auslöse in Form von Bier und Brotzeit zurückgegeben werden soll. Im Gegensatz zu Bayern existiert diese Tradition in Berlin jedoch nicht, und die Beteiligten haben sie erst vor zwei Jahren nach einem Bericht im Fernsehen begonnen. Der Bezirksbürgermeister erstattet Anzeige wegen Diebstahls, woraufhin sich die Beschuldigten auf die gewohnheitsrechtliche Rechtfertigung berufen, die in Bayern anerkannt sei.","Ein gewohnheitsrechtlicher Rechtfertigungsgrund setzt eine langandauernde, gleichmäßige und von Rechtsüberzeugung getragene Übung mit regionaler Anerkennung voraus. Hier fehlt es in Berlin bereits an einer entsprechenden, gefestigten lokalen Übung; der Brauch wurde erst vor zwei Jahren übernommen und ist dort gerade nicht anerkannt. Ein in Bayern anerkannter Brauch wirkt nicht ohne Weiteres auf Berlin fort. Daher ist Gewohnheitsrecht nicht anwendbar.","Die Entscheidung 'Nein' ist juristisch zutreffend und entspricht der Referenzlösung. Gewohnheitsrecht ist hier in Berlin nicht anwendbar, weil es an einer gefestigten lokalen Übung und Rechtsüberzeugung fehlt."
lenient,1,deepseek-ai/DeepSeek-V4-Pro,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,7936db57-beda-4836-aa5e-02ab70a32898,Nein.,Nein,0,1,40.0,1.0,24.0,98.0,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.","Gewohnheitsrecht kann grundsätzlich Rechtsquelle im Strafrecht sein, jedoch nur zugunsten des Täters und in engen Grenzen. Ein gewohnheitsrechtlicher Rechtfertigungsgrund setzt eine langandauernde, allgemeine und von der Rechtsgemeinschaft als verbindlich anerkannte Übung (opinio iuris) voraus. Allein die faktische Häufigkeit von Diebstählen und die subjektive Ansicht des Täters, es handele sich um eine 'weit verbreitete Praxis', begründen keine solche Rechtsüberzeugung. Die Strafbarkeit des Diebstahls gemäß § 242 StGB bleibt davon unberührt, da weder eine gefestigte Übung noch eine entsprechende Anerkennung in der Rechtsgemeinschaft vorliegen. Ein Rechtfertigungsgrund durch Gewohnheitsrecht","Die Entscheidung 'Nein' ist juristisch zutreffend. Ein gewohnheitsrechtlicher Rechtfertigungsgrund für fortgesetzten Ladendiebstahl scheidet aus, weil eine bloße Häufung rechtswidriger Handlungen keine allgemeine Rechtsüberzeugung begründet."
lenient,1,gpt-5.4,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,b7718839-8ef2-43c9-b068-77e69241a913,Nein.,Nein,0,1,40.0,1.0,23.5,96.5,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.","Gewohnheitsrecht ist im Strafrecht zulasten des Täters wegen Art. 103 Abs. 2 GG ausgeschlossen; strafbegründendes oder strafschärfendes Gewohnheitsrecht gibt es daher nicht. Auch ein gewohnheitsrechtlicher Rechtfertigungsgrund kommt hier nicht in Betracht. Rechtfertigungsgründe müssen mit der Rechtsordnung vereinbar sein und eine tatsächliche, von den beteiligten Verkehrskreisen als rechtlich geboten oder erlaubt anerkannte Übung voraussetzen. Die von K. behauptete verbreitete Praxis wiederholter Ladendiebstähle ist schon keine rechtlich anerkannte Übung, sondern bloß häufiges rechtswidriges Verhalten. Der Tatbestand des § 242 StGB bleibt daher anwendbar; ein rechtfertigendes Gewohnheitsrech","Die Entscheidung ist richtig: Gewohnheitsrecht ist hier nicht anwendbar, und ein gewohnheitsrechtlicher Rechtfertigungsgrund für wiederholte Ladendiebstähle scheidet aus."
lenient,1,deepseek-ai/DeepSeek-V4-Flash,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,ac5985a9-339b-4522-970d-cbe2902a2245,Nein.,Nein,0,1,40.0,1.0,22.5,95.5,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.","Gewohnheitsrecht entsteht durch langandauernde, gleichmäßige Übung (longa consuetudo) und die Überzeugung der Rechtsgemeinschaft, dass diese Übung rechtlich geboten ist (opinio necessitatis). Die bloß tatsächliche Verbreitung einer Praxis, selbst wenn sie häufig vorkommt, begründet kein Gewohnheitsrecht. Zudem würde ein solcher Rechtfertigungsgrund den klaren Wortlaut und Zweck des § 242 StGB (Schutz des Eigentums) sowie die gesetzliche Wertung des § 248a StGB (geringwertige Sachen als Antragsdelikt) unterlaufen. Die Annahme eines Gewohnheitsrechts, das Diebstähle zum Zweck der Selbstbedienung rechtfertigt, widerspricht dem Rechtsstaatsprinzip (Art. 20 Abs. 3 GG) und der verfassungsrechtlich","Die Entscheidung ist eindeutig richtig: Gewohnheitsrecht ist hier nicht anwendbar, und ein Rechtfertigungsgrund für Diebstahl scheidet aus."
lenient,1,gemini-3.1-pro-preview,strafrecht,4c58273a-f4c5-4a6e-8cc9-64a90d5c52ef,8c6f51f4-f2bd-4513-b63e-8033593feb4e,Nein.,Nein,0,1,40.0,1.0,24.0,98.0,"K. wurde beim Diebstahl von Lebensmitteln im Wert von 40 Euro in einem Supermarkt ertappt. Bei ihrer Vernehmung gab sie an, bereits seit über einem Jahr regelmäßig kleinere Mengen an Lebensmitteln aus verschiedenen Geschäften zu entwenden, da dies eine weit verbreitete Praxis sei. K. argumentiert vor Gericht, dass sich hieraus ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der den Tatbestand des § 242 StGB ausschließe.","Zwar ist im Strafrecht die Bildung von Gewohnheitsrecht zugunsten des Täters (in bonam partem), etwa in Form ungeschriebener Rechtfertigungsgründe, verfassungsrechtlich zulässig. Die Entstehung von Gewohnheitsrecht setzt jedoch zwingend eine ständige, allgemeine Übung (longa consuetudo) sowie die gemeinsame Überzeugung der Rechtsgemeinschaft von der Rechtmäßigkeit dieses Verhaltens (opinio iuris) voraus. Beim Diebstahl von Lebensmitteln fehlt es evident an dieser rechtlichen Anerkennung durch die Allgemeinheit. Die bloße statistische Häufigkeit von Ladendiebstählen begründet keine opinio iuris. K. ist daher nicht gerechtfertigt.","Die Entscheidung ‚Nein‘ ist eindeutig richtig. Ein Gewohnheitsrecht, das Ladendiebstahl rechtfertigen könnte, entsteht nicht durch häufige Rechtsverstöße ohne anerkannte Rechtsüberzeugung."
lenient,1,gpt-5.4,strafrecht,19ca58da-be67-435c-bcdd-84b29cf88ab5,408f4320-aa03-4ac0-833b-923186da24af,Nein.,Nein,0,1,40.0,1.0,23.0,97.0,"Der 32-jährige M. wurde bei einer Polizeikontrolle mit 8 Gramm Cannabis aufgegriffen und argumentierte, dass der Besitz geringer Mengen zum Eigenkonsum seit Jahrzehnten faktisch geduldet werde. Diese Praxis sei durch entsprechende Richtlinien der Staatsanwaltschaften formalisiert worden und habe zu einer gestiegenen gesellschaftlichen Akzeptanz geführt. M. beruft sich darauf, dass sich durch diese langjährige Praxis ein gewohnheitsrechtlicher Rechtfertigungsgrund entwickelt habe, der die Strafbarkeit nach dem BtMG für Kleinstmengen zum Eigenkonsum ausschließe.","Gewohnheitsrecht ist hier nicht anwendbar. Zwar setzt Gewohnheitsrecht eine langandauernde tatsächliche Übung und die Überzeugung ihrer rechtlichen Verbindlichkeit voraus. Beides führt im Strafrecht aber nicht dazu, dass ein gesetzlich ausdrücklich normiertes Verbot des BtMG verdrängt oder ein ungeschriebener Rechtfertigungsgrund geschaffen wird. Wegen des Gesetzlichkeitsprinzips des Art. 103 Abs. 2 GG und § 1 StGB müssen Strafbarkeit und ihre Ausschlussgründe gesetzlich bestimmt sein. Die staatsanwaltschaftliche Praxis zur Einstellung bei geringen Mengen betrifft nur Opportunität bzw. Strafverfolgung, nicht die materielle Rechtmäßigkeit des Besitzes. Aus bloßer Duldung oder Verfolgungszurüc","Die Entscheidung ist zutreffend: Gewohnheitsrecht ist hier nicht anwendbar, und es entsteht kein strafbarkeitsausschließender Rechtfertigungsgrund für den Besitz von Cannabis zum Eigenkonsum."
lenient,1,gpt-5.4-mini,strafrecht,55f17693-38be-4b0a-9b2a-15a954c5d586,4a7bcbe3-bfa4-4e98-872b-0c788f9776b2,Nein.,Nein,0,1,40.0,1.0,23.5,97.5,"Vater D. gibt seinem 10-jährigen Sohn gelegentlich leichte Klapse und beruft sich vor dem Familiengericht auf die traditionelle elterliche Erziehungsgewalt. Er argumentiert, dass die gewaltfreie Erziehung ein modernes Konzept sei, während leichte körperliche Züchtigung seit Jahrhunderten praktiziert und akzeptiert werde. Diese Tradition stelle ein Gewohnheitsrecht dar, das dem § 1631 Abs. 2 BGB entgegenstehe.","Ein Gewohnheitsrecht, das leichte körperliche Züchtigung als Teil elterlicher Erziehungsgewalt zuließe, besteht nicht. § 1631 Abs. 2 BGB statuiert ausdrücklich das Recht des Kindes auf gewaltfreie Erziehung und schließt körperliche Bestrafungen aus. Eine etwaige frühere Übung wäre jedenfalls durch diese gesetzliche Regelung verdrängt; zudem fehlt es an der erforderlichen Rechtsüberzeugung einer fortgeltenden rechtlichen Zulässigkeit.",Die Entscheidung 'Nein' ist zutreffend. Gewohnheitsrecht kann hier nicht als Rechtfertigung für körperliche Züchtigung neben § 1631 Abs. 2 BGB bestehen.
lenient,1,gpt-5.4,strafrecht,55f17693-38be-4b0a-9b2a-15a954c5d586,2dae496a-e658-4ebb-b12c-6d970bd531de,Nein.,Nein,0,1,40.0,1.0,24.0,98.0,"Vater D. gibt seinem 10-jährigen Sohn gelegentlich leichte Klapse und beruft sich vor dem Familiengericht auf die traditionelle elterliche Erziehungsgewalt. Er argumentiert, dass die gewaltfreie Erziehung ein modernes Konzept sei, während leichte körperliche Züchtigung seit Jahrhunderten praktiziert und akzeptiert werde. Diese Tradition stelle ein Gewohnheitsrecht dar, das dem § 1631 Abs. 2 BGB entgegenstehe.","Gewohnheitsrecht ist hier nicht anwendbar. Zwar setzt Gewohnheitsrecht eine langandauernde tatsächliche Übung und die Überzeugung ihrer rechtlichen Verbindlichkeit voraus. Es kann aber jedenfalls nicht gegen eine klare gesetzliche Regelung entstehen oder fortgelten. § 1631 Abs. 2 BGB bestimmt ausdrücklich, dass Kinder ein Recht auf gewaltfreie Erziehung haben und körperliche Bestrafungen unzulässig sind. Leichte Klapse fallen darunter. Eine früher verbreitete Erziehungspraxis kann diese eindeutige gesetzgeberische Wertentscheidung nicht verdrängen. D kann sich daher nicht auf Gewohnheitsrecht berufen.",Die Entscheidung ist richtig: Gewohnheitsrecht ist gegenüber § 1631 Abs. 2 BGB nicht anwendbar. Die Argumentation entspricht der referenzlösungsnahen und juristisch zutreffenden Bewertung.
lenient,1,gemini-3.1-pro-preview,strafrecht,55f17693-38be-4b0a-9b2a-15a954c5d586,4877bafb-3d60-49bb-8d5d-bc0f5788d95e,Nein.,Nein,0,1,40.0,1.0,23.0,96.0,"Vater D. gibt seinem 10-jährigen Sohn gelegentlich leichte Klapse und beruft sich vor dem Familiengericht auf die traditionelle elterliche Erziehungsgewalt. Er argumentiert, dass die gewaltfreie Erziehung ein modernes Konzept sei, während leichte körperliche Züchtigung seit Jahrhunderten praktiziert und akzeptiert werde. Diese Tradition stelle ein Gewohnheitsrecht dar, das dem § 1631 Abs. 2 BGB entgegenstehe.","Ein angebliches Gewohnheitsrecht auf elterliche Züchtigung ist hier nicht anwendbar, da es im direkten Widerspruch zu zwingendem Gesetzesrecht steht. Gemäß § 1631 Abs. 2 BGB haben Kinder ein ausdrückliches Recht auf gewaltfreie Erziehung; körperliche Bestrafungen sind unzulässig. Der Gesetzgeber hat mit der Schaffung dieser Norm ein etwaiges historisches Züchtigungsrecht bewusst und abschließend beseitigt (lex posterior derogat legi priori). Ein Gewohnheitsrecht contra legem kann sich gegen eine derart eindeutige und abschließende gesetzliche Wertentscheidung nicht durchsetzen.",Die Entscheidung 'Nein' ist zutreffend. Gewohnheitsrecht kann sich gegen das ausdrücklich normierte Recht auf gewaltfreie Erziehung aus § 1631 Abs. 2 BGB nicht durchsetzen.
lenient,1,Qwen/Qwen3-235B-A22B-Thinking-2507,strafrecht,55f17693-38be-4b0a-9b2a-15a954c5d586,9312a553-39b7-4fe1-a93e-1ede2af7c72f,Nein.,Nein,0,1,40.0,1.0,23.5,97.0,"Vater D. gibt seinem 10-jährigen Sohn gelegentlich leichte Klapse und beruft sich vor dem Familiengericht auf die traditionelle elterliche Erziehungsgewalt. Er argumentiert, dass die gewaltfreie Erziehung ein modernes Konzept sei, während leichte körperliche Züchtigung seit Jahrhunderten praktiziert und akzeptiert werde. Diese Tradition stelle ein Gewohnheitsrecht dar, das dem § 1631 Abs. 2 BGB entgegenstehe.","Gewohnheitsrecht ist nicht anwendbar, da § 1631 Abs. 2 BGB ausdrücklich körperliche Bestrafungen verbietet und keine entgegenstehende, rechtlich anerkannte Gewohnheit besteht. Traditionelle Praktiken können gesetzliche Verbote nicht aushebeln; das Bundesverfassungsgericht hat klargestellt, dass elterliche Erziehungsgewalt der Gewaltfreiheit unterliegt (BVerfGE 108, 238). Eine als Rechtspflicht angesehene Übung fehlt, da die gesellschaftliche Wertung körperlicher Züchtigung heute eindeutig ablehnend ist.",Die Antwort ist im Ergebnis vollständig richtig: Gewohnheitsrecht ist hier nicht anwendbar und kann die gesetzliche Regelung des § 1631 Abs. 2 BGB nicht verdrängen.
lenient,1,gemini-3.1-pro-preview,strafrecht,e6bd6a92-cf3d-449d-aad4-45d0a1442976,07893277-6424-4934-bea1-46b7cab8e41c,Nein.,Nein,0,1,40.0,1.0,23.0,97.0,"Kellner L. versteuert seine Trinkgelder nicht und behauptet bei einer Steuerprüfung, dass dies Branchenpraxis sei und de facto von den Finanzbehörden geduldet werde. Er argumentiert, dass sich über Jahrzehnte ein gewohnheitsrechtlicher Ausnahmetatbestand für die Besteuerung von Trinkgeldern entwickelt habe. In seinem Restaurant würden alle Kollegen so verfahren, und die Steuerbehörden hätten dies bei früheren Prüfungen nie moniert.","Gewohnheitsrecht setzt eine lang andauernde, gleichmäßige Übung (longa consuetudo) sowie die allgemeine Überzeugung von deren rechtlicher Verbindlichkeit (opinio iuris) voraus. Im Steuerrecht gilt jedoch der strenge Grundsatz der Gesetzmäßigkeit der Verwaltung (Art. 20 Abs. 3 GG) und der Tatbestandsmäßigkeit der Besteuerung. Ein Gewohnheitsrecht 'contra legem', das bestehende gesetzliche Steuerpflichten aufhebt, ist ausgeschlossen. Die bloße Duldung oder Nichtbeanstandung durch Finanzbehörden in der Vergangenheit begründet keine opinio iuris, sondern stellt allenfalls einen Vollzugsmangel dar. Gewohnheitsrecht ist folglich nicht anwendbar, um sich von einer gesetzlichen Steuerpflicht zu befr",Die Entscheidung 'Nein' ist eindeutig richtig. Gewohnheitsrecht kann eine gesetzliche Steuerpflicht nicht aufheben; bloße faktische Duldung oder Nichtbeanstandung begründet keine steuerliche Befreiung.
lenient,1,gpt-5.4,strafrecht,e6bd6a92-cf3d-449d-aad4-45d0a1442976,42a62737-fe29-4eea-9939-2d3383313a7b,Nein.,Nein,0,1,40.0,1.0,23.5,96.5,"Kellner L. versteuert seine Trinkgelder nicht und behauptet bei einer Steuerprüfung, dass dies Branchenpraxis sei und de facto von den Finanzbehörden geduldet werde. Er argumentiert, dass sich über Jahrzehnte ein gewohnheitsrechtlicher Ausnahmetatbestand für die Besteuerung von Trinkgeldern entwickelt habe. In seinem Restaurant würden alle Kollegen so verfahren, und die Steuerbehörden hätten dies bei früheren Prüfungen nie moniert.","Gewohnheitsrecht ist hier nicht anwendbar. Zwar setzt Gewohnheitsrecht eine langandauernde tatsächliche Übung und die Überzeugung ihrer rechtlichen Verbindlichkeit voraus. Im Steuerrecht gilt aber der Grundsatz der Gesetzmäßigkeit der Besteuerung: Steuerpflichten und Ausnahmen müssen gesetzlich geregelt sein. Eine bloße Branchenpraxis oder ein faktisches Nichtbeanstanden durch Finanzbehörden kann keinen gesetzlich nicht vorgesehenen Steuerbefreiungstatbestand schaffen. Dass frühere Prüfungen Trinkgelder nicht moniert haben, begründet allenfalls eine tatsächliche Verwaltungspraxis, aber kein Gewohnheitsrecht gegen das Gesetz. L. kann sich daher nicht auf einen gewohnheitsrechtlichen Ausnahmet",Die Entscheidung 'Nein' ist eindeutig zutreffend. Eine bloße Branchenpraxis oder Duldung durch Behörden kann kein Gewohnheitsrecht und keine steuerliche Befreiung begründen.
lenient,1,Qwen/Qwen3.6-35B-A3B,strafrecht,e6bd6a92-cf3d-449d-aad4-45d0a1442976,a7dbe568-2bd8-496e-ae40-02db6be43d1e,Nein.,Nein,0,1,40.0,1.0,23.0,95.0,"Kellner L. versteuert seine Trinkgelder nicht und behauptet bei einer Steuerprüfung, dass dies Branchenpraxis sei und de facto von den Finanzbehörden geduldet werde. Er argumentiert, dass sich über Jahrzehnte ein gewohnheitsrechtlicher Ausnahmetatbestand für die Besteuerung von Trinkgeldern entwickelt habe. In seinem Restaurant würden alle Kollegen so verfahren, und die Steuerbehörden hätten dies bei früheren Prüfungen nie moniert.","Im deutschen Steuerrecht gilt der strenge Gesetzesvorbehalt (§ 3 AO i.V.m. Art. 108 GG). Abgaben dürfen ausschließlich auf Grundlage eines formellen Gesetzes erhoben werden. Gewohnheitsrecht kann steuerrechtliche Pflichten weder begründen noch bestehende gesetzliche Regelungen wie die Besteuerung von Trinkgeldern nach § 18 EStG aushebeln. Verwaltungspraxis, unterlassene Prüfungen oder jahrzehntelange Duldung durch die Finanzbehörden begründen kein Gewohnheitsrecht und können die gesetzliche Steuerpflicht nicht ersetzen. Daher ist Gewohnheitsrecht auf den vorliegenden Fall nicht anwendbar.","Die Entscheidung 'Nein' ist juristisch zutreffend. Gewohnheitsrecht kann die gesetzliche Steuerpflicht für Trinkgelder nicht aufheben, auch nicht bei behaupteter Duldung durch die Finanzverwaltung."
lenient,1,claude-opus-4-7,strafrecht,e6bd6a92-cf3d-449d-aad4-45d0a1442976,7f562554-5b4c-4bdb-8620-25449e5a00df,Nein.,Nein,0,1,40.0,1.0,24.5,98.5,"Kellner L. versteuert seine Trinkgelder nicht und behauptet bei einer Steuerprüfung, dass dies Branchenpraxis sei und de facto von den Finanzbehörden geduldet werde. Er argumentiert, dass sich über Jahrzehnte ein gewohnheitsrechtlicher Ausnahmetatbestand für die Besteuerung von Trinkgeldern entwickelt habe. In seinem Restaurant würden alle Kollegen so verfahren, und die Steuerbehörden hätten dies bei früheren Prüfungen nie moniert.","Im Steuerrecht gilt der Grundsatz der Gesetzmäßigkeit der Besteuerung (Art. 20 Abs. 3 GG, § 3 Abs. 1 AO, § 85 AO). Steuern dürfen nur aufgrund eines Gesetzes erhoben – und ebenso nur aufgrund eines Gesetzes nicht erhoben – werden (Vorbehalt des Gesetzes). Steuerbegründende oder steuerbefreiende Tatbestände müssen also gesetzlich geregelt sein; ein contra legem entstehendes Gewohnheitsrecht zu Lasten des Steueraufkommens ist ausgeschlossen. Trinkgelder sind nach § 3 Nr. 51 EStG nur unter bestimmten Voraussetzungen (freiwillig, anlässlich der Arbeitsleistung, von Dritten) steuerfrei; im Übrigen sind sie als Arbeitslohn steuerpflichtig. Eine bloße faktische Nichtbeanstandung durch Finanzbehörde","Die Entscheidung ist korrekt: Gewohnheitsrecht ist hier nicht anwendbar. Die Begründung trifft den Kern, dass eine faktische Duldung oder Branchenpraxis keine steuerbefreiende Rechtsquelle schafft."
lenient,1,gpt-5.4-mini,strafrecht,ea27971b-7a88-4cd0-996a-e3222b66396f,a9c18176-5963-4f3f-889a-f3a408d15301,Nein.,Nein,0,1,40.0,1.0,23.0,97.0,"Radsportler G. nimmt regelmäßig leistungssteigernde Mittel im Amateurbereich und argumentiert bei einer Kontrolle, dass dies in seiner Liga gängige, geduldete Praxis sei. Er behauptet, dass sich aus der weitverbreiteten und jahrelangen Duldung durch Trainer und Verbände ein gewohnheitsrechtlicher Ausnahmetatbestand von den Anti-Doping-Regeln entwickelt habe. In seinem Freundeskreis würden alle Sportler ähnliche Mittel nutzen.","Gewohnheitsrecht setzt eine langandauernde, einheitliche und als rechtlich verbindlich anerkannte Übung (consuetudo und opinio juris) voraus. Eine bloße tatsächliche Duldung oder verbreitete Praxis im Sport, insbesondere im Freundeskreis oder in einer Liga, begründet keinen rechtlichen Ausnahmetatbestand von Anti-Doping-Regeln. Leistungssteigernde Mittel bleiben daher trotz etwaiger Üblichkeit verboten; Gewohnheitsrecht ist hier nicht anwendbar.","Die Entscheidung 'Nein' ist eindeutig richtig. Gewohnheitsrecht kann hier nicht aus einer bloßen, verbreiteten Dopingpraxis oder Duldung durch Trainer und Verbände hergeleitet werden."
